50/3027;Enrique Fernández-Blanco;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/BE39G;SVCVCH8AAAAJ
24/3394;Noelia Sánchez-Maroño;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/UU49E;6wjamiwAAAAJ
128/2835;David Vilares;University of A CoruÃ±a;es;http://www.grupolys.org/~david.vilares;3KHyYsMAAAAJ
v/JesusVilares;Jesús Vilares;University of A CoruÃ±a;es;http://www.grupolys.org/~jvilares;fZHz0B0AAAAJ
17/4062;Carlos Dafonte;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/9K9AF;plU2iAkAAAAJ
171/5858;Francisco Javier Nóvoa;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/HB9HJ;YZbHA_EAAAAJ
88/4490;Juan Raposo;University of A CoruÃ±a;es;https://pdi.udc.es/es/File/Pdi/S429E;NOSCHOLARPAGE
119/5685;María Martínez Pérez;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/AW2EH;NOSCHOLARPAGE
g/JorgeGranaGil;Jorge Graña;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/WY69E;NOSCHOLARPAGE
20/3687;David Alonso-Ríos;University of A CoruÃ±a;es;https://dalonso.tumblr.com;g8-ex_8AAAAJ
48/10955;Carlos Fernández-Lozano;University of A CoruÃ±a;es;https://cafernandezlo.github.io/es_github_cafernandezlo;gE-7NE4AAAAJ
48/6264;Pedro Cabalar;University of A CoruÃ±a;es;https://www.dc.fi.udc.es/~cabalar;xNZ6lozncZIC
48/6925;Alejandro Pazos;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/4649E;bPAk6fYAAAAJ
83/814;Antonino Santos;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/ZD99E;ksY1gFgAAAAJ
40/2161;Javier Parapar;University of A CoruÃ±a;es;https://www.dc.fi.udc.es/~parapar;NsUR93MAAAAJ
40/684;David Cabrero Souto;University of A CoruÃ±a;es;https://pdi.udc.es/en/File/Pdi/MG5AF;NOSCHOLARPAGE
59/6490;Jeff Z. Pan;University of Aberdeen;uk;https://www.abdn.ac.uk/people/jeff.z.pan;zLDAY8QAAAAJ
185/7563;Bruno Yun;University of Aberdeen;uk;https://www.abdn.ac.uk/people/bruno.yun;QrOqsP4AAAAJ
21/3710;Ehud Reiter;University of Aberdeen;uk;https://www.abdn.ac.uk/people/e.reiter;Ns0YuP0AAAAJ
10/985;Felipe Meneguzzi;University of Aberdeen;uk;http://www.meneguzzi.eu/felipe;uFEbojwAAAAJ
22/3711;Ernesto Compatangelo;University of Aberdeen;uk;https://www.abdn.ac.uk/people/e.compatangelo;NOSCHOLARPAGE
93/2933;Nir Oren;University of Aberdeen;uk;https://www.abdn.ac.uk/people/n.oren;dBcYZecAAAAJ
e/PEdwards;Peter Edwards;University of Aberdeen;uk;https://www.abdn.ac.uk/people/p.edwards;xiDYSukAAAAJ
17/2338;Nigel A. Beacham;University of Aberdeen;uk;https://www.abdn.ac.uk/people/n.beacham;NOSCHOLARPAGE
44/1578;Matthew Collinson;University of Aberdeen;uk;https://www.abdn.ac.uk/people/matthew.collinson;BxjRc9QAAAAJ
171/8444;Georgios Leontidis;University of Aberdeen;uk;https://www.abdn.ac.uk/people/georgios.leontidis;NOSCHOLARPAGE
88/2124;Judith Masthoff;University of Aberdeen;uk;https://www.abdn.ac.uk/people/j.masthoff;6-pMnb0AAAAJ
32/3960;Wamberto Vasconcelos;University of Aberdeen;uk;https://www.abdn.ac.uk/people/w.w.vasconcelos;wAhC4McAAAAJ
79/7804;Bruce A. Scharlau;University of Aberdeen;uk;https://www.abdn.ac.uk/people/b.scharlau;LvjQQdAAAAAJ
83/6262;George M. Coghill;University of Aberdeen;uk;https://www.abdn.ac.uk/people/g.coghill;p4iYVDgAAAAJ
40/6032;Martin J. Kollingbaum;University of Aberdeen;uk;https://www.abdn.ac.uk/people/m.j.kollingbaum;a1wFt7wAAAAJ
145/3950;Sebastian Baltes;University of Adelaide;au;https://empirical-software.engineering;xO09KrYAAAAJ
94/7030-7;Markus Wagner 0007;University of Adelaide;au;https://cs.adelaide.edu.au/~markus;DVbOu8MAAAAJ
94/5291;Hsiang-Ting Chen;University of Adelaide;au;https://www.adelaide.edu.au/directory/tim.chen;UgJAkMgAAAAJ
37/5634;David Suter;University of Adelaide;au;https://cs.adelaide.edu.au/~dsuter;moJRxjoAAAAJ
74/3247-1;Hong Shen 0001;University of Adelaide;au;https://cs.adelaide.edu.au/~hong;tBnVrjEAAAAJ
m/ZMichalewicz;Zbigniew Michalewicz;University of Adelaide;au;https://cs.adelaide.edu.au/~zbyszek;tl_762kAAAAJ
01/3542;Simon Lucey;University of Adelaide;au;https://www.adelaide.edu.au/directory/simon.lucey;vmAe35UAAAAJ
23/4955-1;Yifan Liu 0001;University of Adelaide;au;https://researchers.adelaide.edu.au/profile/yifan.liu04;ksQ4JnQAAAAJ
r/IanDReid1;Ian D. Reid 0001;University of Adelaide;au;https://cs.adelaide.edu.au/~ianr;ATkNLcQAAAAJ
68/2289;Bradley Alexander;University of Adelaide;au;https://cs.adelaide.edu.au/~brad;zInPZhUAAAAJ
03/1578;Cheryl Pope;University of Adelaide;au;http://www.adelaide.edu.au/directory/cheryl.pope;oRDqRF0AAAAJ
03/1909;Muhammad Ali Babar;University of Adelaide;au;http://www.adelaide.edu.au/directory/ali.babar;BjzKrCsAAAAJ
b/MJBrooks;Michael J. Brooks;University of Adelaide;au;http://www.adelaide.edu.au/directory/michael.brooks;IRsRrroAAAAJ
b/AlfredLBrown;Alfred L. Brown;University of Adelaide;au;http://www.adelaide.edu.au/directory/fred.brown;NOSCHOLARPAGE
139/3460;Bradley James Alexander;University of Adelaide;au;https://digital.library.adelaide.edu.au/dspace/handle/2440/22348;NOSCHOLARPAGE
62/5599;Mingyu Guo;University of Adelaide;au;http://cs.adelaide.edu.au/~mingyu;bxEKdzkAAAAJ
45/7776;Lingqiao Liu;University of Adelaide;au;https://www.adelaide.edu.au/directory/lingqiao.liu;Y2xu62UAAAAJ
70/4257;Cruz Izu;University of Adelaide;au;http://www.adelaide.edu.au/directory/cruz.izu;7HTG1gMAAAAJ
87/7602;Sergey Polyakovskiy;University of Adelaide;au;http://www.adelaide.edu.au/directory/sergey.polyakovskiy;JTeFG4IAAAAJ
95/2036;Tat-Jun Chin;University of Adelaide;au;http://cs.adelaide.edu.au/~tjchin;WyqGF10AAAAJ
53/3609;Gustavo Carneiro;University of Adelaide;au;http://cs.adelaide.edu.au/~carneiro;E0TtOWAAAAAJ
90/10901;Yuval Yarom;University of Adelaide;au;https://www.adelaide.edu.au/directory/yuval.yarom;gUnKl-cAAAAJ
n/FrankNeumann;Frank Neumann 0001;University of Adelaide;au;https://cs.adelaide.edu.au/~frank;Z5iNnqIAAAAJ
96/3446-1;Qi Wu 0001;University of Adelaide;au;http://qi-wu.me;aKXe1FEAAAAJ
56/8102;Damith C. Ranasinghe;University of Adelaide;au;http://www.adelaide.edu.au/directory/damith.ranasinghe;NOSCHOLARPAGE
11/1325;Claudia Szabo;University of Adelaide;au;http://www.adelaide.edu.au/directory/claudia.szabo;5dhtRdEAAAAJ
166/1912;Minhui Xue;University of Adelaide;au;https://www.adelaide.edu.au/directory/jason.xue;jdqkm1IAAAAJ
28/6728;Chris J. Barter;University of Adelaide;au;https://cs.adelaide.edu.au/~chris;NOSCHOLARPAGE
98/978;Feras Dayoub;University of Adelaide;au;https://researchers.adelaide.edu.au/profile/feras.dayoub;Lzs8CuEAAAAJ
v/AntonvandenHengel;Anton van den Hengel;University of Adelaide;au;https://cs.adelaide.edu.au/~hengel;nMGZ2ZQAAAAJ
51/5804;Javen Qinfeng Shi;University of Adelaide;au;https://cs.adelaide.edu.au/~javen;h6O9vYkAAAAJ
30/11191;Ehsan Abbasnejad;University of Adelaide;au;https://ehsanabb.github.io;OdlVfTsAAAAJ
41/2624;Amali Weerasinghe;University of Adelaide;au;http://www.adelaide.edu.au/directory/amali.weerasinghe;cW9YyJAAAAAJ
77/4964;Anthony R. Dick;University of Adelaide;au;https://cs.adelaide.edu.au/~ard;Y6wo5UwAAAAJ
76/2009;Abram Hindle;University of Alberta;ca;http://softwareprocess.es;vuT1ZlUAAAAJ
35/3489;Or Sheffet;University of Alberta;ca;http://www.ualberta.ca/science/about-us/contact-us/faculty-directory/or-sheffet;Zp2LpwUAAAAJ
35/8399;James R. Wright;University of Alberta;ca;http://jrwright.info;-BEP3TYAAAAJ
59/7641;Omid Ardakanian;University of Alberta;ca;http://webdocs.cs.ualberta.ca/~oardakan;iubNLCIAAAAJ
74/5082;Mohammad R. Salavatipour;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~mreza;q4QmSekAAAAJ
m/MartinMuller3;Martin Müller 0003;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~mmueller;UedjBD4AAAAJ
m/MikeHMacGregor;Michael H. MacGregor;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~macg;uUWOJvkAAAAJ
127/0779;Lili Mou;University of Alberta;ca;https://lili-mou.github.io;32UrMrQAAAAJ
01/184;Yee-Hong Yang;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~yang;dDNv_sAAAAAJ
z/OsmarRZaiane;Osmar R. Zaïane;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~zaiane;j-W_RNYAAAAJ
00/9162;Sara Nadi;University of Alberta;ca;https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/sarah-nadi;PxNO2g8AAAAJ
46/4287;Matthew E. Taylor;University of Alberta;ca;https://drmatttaylor.net;edQgLXcAAAAJ
r/DRafiei;Davood Rafiei;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~drafiei;lNxSDIwAAAAJ
26/2020;Michael Buro;University of Alberta;ca;https://skatgame.net/mburo;NOSCHOLARPAGE
82/7788;Levi H. S. Lelis;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~santanad;eoXoLFgAAAAJ
a/JoseNelsonAmaral;José N. Amaral;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~amaral;NOSCHOLARPAGE
b/DBarbosa;Denilson Barbosa;University of Alberta;ca;https://www.ualberta.ca/~denilson;usr3H7gAAAAJ
b/VadimBulitko;Vadim Bulitko;University of Alberta;ca;http://ircl.cs.ualberta.ca;a93MQNQAAAAJ
71/5161;Michael Bowling;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~bowling;PYtPCHoAAAAJ
120/6935;A. Rupam Mahmood;University of Alberta;ca;https://armahmood.github.io;YwB8XM4AAAAJ
66/3519;Eleni Stroulia;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~stroulia/index.old.html;TyM1dLwAAAAJ
62/567;Csaba Szepesvári;University of Alberta;ca;https://www.ualberta.ca/~szepesva;zvC19mQAAAAJ
27/5737;Zac Friggstad;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~zacharyf;NOSCHOLARPAGE
l/GuohuiLin;Guo-Hui Lin;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~ghlin;XSgTV7gAAAAJ
87/289;Paul Lu;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~paullu;nEmFpMkAAAAJ
19/6409;Nilanjan Ray;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~nray1;E3wuLqAAAAAJ
j/MartinJagersand;Martin Jägersand;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~jag;kxAlIY4AAAAJ
15/3562;David S. Wishart;University of Alberta;ca;http://www.wishartlab.com;NOSCHOLARPAGE
18/991;Nathan R. Sturtevant;University of Alberta;ca;https://www.movingai.com;3utEUeoAAAAJ
53/6028;Janelle J. Harms;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~harms;NOSCHOLARPAGE
90/1785;Ioanis Nikolaidis;University of Alberta;ca;http://webdocs.cs.ualberta.ca/~yannis;NOSCHOLARPAGE
n/MarioANascimento;Mario A. Nascimento;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~mn;eZyrbXIAAAAJ
60/7057;Martha White;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~whitem;t5zdD_IAAAAJ
60/4273;Patrick M. Pilarski;University of Alberta;ca;https://sites.ualberta.ca/~pilarski;VGQmtWEAAAAJ
96/6660;Dale Schuurmans;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~dale;xaQuPloAAAAJ
22/7271-1;Karim Ali 0001;University of Alberta;ca;http://karimali.ca;TC8495oAAAAJ
y/JiaHuaiYou;Jia-Huai You;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~you;NOSCHOLARPAGE
y/LiYanYuan;Li-Yan Yuan;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~yuan;NOSCHOLARPAGE
25/5739;Ken Wong 0001;University of Alberta;ca;https://webapps.cs.ualberta.ca/profile;I__Yju4AAAAJ
25/2843;Pierre Boulanger;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~pierreb;27IhNIMAAAAJ
e/RElio;Renee Elio;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~ree;NOSCHOLARPAGE
24/6914-13;Hong Zhang 0013;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~zhang;NOSCHOLARPAGE
h/RyanBHayward;Ryan B. Hayward;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~hayward;h-VFYuUAAAAJ
h/RobertHolte;Robert C. Holte;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~holte;CXPlI08AAAAJ
88/2131;Ehab S. Elmallah;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~ehab;NOSCHOLARPAGE
30/3660;Alona Fyshe;University of Alberta;ca;http://webdocs.cs.ualberta.ca/~alona;Vw8z7qwAAAAJ
g/RussellGreiner;Russ Greiner;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~greiner;Rn7APGIAAAAJ
g/RandyGoebel;Randy G. Goebel;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~goebel;fTgRyn4AAAAJ
48/1283;Anup Basu;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~anup;x8Nn-jQAAAAJ
48/6070;Richard S. Sutton;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~sutton;hNTyptAAAAAJ
79/4992;David Wishart;University of Alberta;ca;http://www.wishartlab.com;NOSCHOLARPAGE
40/3774;Grzegorz Kondrak;University of Alberta;ca;http://webdocs.cs.ualberta.ca/~kondrak;TV3Tl_sAAAAJ
176/5400;Matthew Guzdial;University of Alberta;ca;http://guzdial.com;jKqmTbIAAAAJ
s/LornaKStewart;Lorna K. Stewart;University of Alberta;ca;http://webdocs.cs.ualberta.ca/~stewart;NOSCHOLARPAGE
s/JonathanSchaeffer;Jonathan Schaeffer;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~jonathan;W6WwvbQAAAAJ
s/JorgSander;Joerg Sander 0001;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~joerg;QzFTFLEAAAAJ
s/DuaneSzafron;Duane Szafron;University of Alberta;ca;https://webdocs.cs.ualberta.ca/~duane;v2FRdPYAAAAJ
35/4613;Marcel Worring;University of Amsterdam;nl;https://staff.fnwi.uva.nl/m.worring;pdu8f3sAAAAJ
m/ChristofMonz;Christof Monz;University of Amsterdam;nl;https://staff.science.uva.nl/c.monz;0r3PWLQAAAAJ
m/MaartenMarx;Maarten Marx;University of Amsterdam;nl;http://www.uva.nl/profiel/m/a/m.j.marx/m.j.marx.html;H54oRlIAAAAJ
00/10827;Ronald de Haan;University of Amsterdam;nl;https://staff.science.uva.nl/r.dehaan;r_PMdJEAAAAJ
02/5384;Raquel Fernández;University of Amsterdam;nl;https://staff.science.uva.nl/r.fernandezrovira;XbosWYQAAAAJ
r/MdRijke;Maarten de Rijke;University of Amsterdam;nl;https://staff.fnwi.uva.nl/m.derijke;AVDkgFIAAAAJ
82/1262;Khalil Sima'an;University of Amsterdam;nl;https://staff.fnwi.uva.nl/k.simaan;NOSCHOLARPAGE
08/5698;Joris M. Mooij;University of Amsterdam;nl;https://staff.fnwi.uva.nl/j.m.mooij;Td3_kIwAAAAJ
33/8156;Ekaterina Shutova;University of Amsterdam;nl;https://www.illc.uva.nl/People/show_person.php?Person_id=Shutova+E.;jqOFBGoAAAAJ
70/779;Jaap Kamps;University of Amsterdam;nl;https://e.humanities.uva.nl;bWlQ2uEAAAAJ
57/2089;Leo Dorst;University of Amsterdam;nl;https://staff.science.uva.nl/l.dorst;5sjd5F8AAAAJ
67/1016;Willem H. Zuidema;University of Amsterdam;nl;https://staff.fnwi.uva.nl/w.zuidema;MBkG_FYAAAAJ
16/2286;Max Welling;University of Amsterdam;nl;https://staff.fnwi.uva.nl/m.welling;8200InoAAAAJ
15/5400;Arnold W. M. Smeulders;University of Amsterdam;nl;https://staff.fnwi.uva.nl/a.w.m.smeulders;aa5Ou7gAAAAJ
69/4432;Ilya Markov;University of Amsterdam;nl;https://staff.fnwi.uva.nl/i.markov;4ztJyswAAAAJ
69/6793;Christian Schaffner;University of Amsterdam;nl;https://staff.science.uva.nl/c.schaffner;m-L5Hj0AAAAJ
12/6600;Theo Gevers;University of Amsterdam;nl;https://staff.fnwi.uva.nl/th.gevers;yqsvxQgAAAAJ
22/3088;Evangelos Kanoulas;University of Amsterdam;nl;https://staff.fnwi.uva.nl/e.kanoulas;0HybxV4AAAAJ
11/3275;Arnoud Visser;University of Amsterdam;nl;https://staff.fnwi.uva.nl/a.visser;OWW8yNIAAAAJ
e/UlrichEndriss;Ulle Endriss;University of Amsterdam;nl;https://staff.science.uva.nl/u.endriss;qKmgGU0AAAAJ
72/7950;Shaodi You;University of Amsterdam;nl;https://youshaodi.github.io;DRoHXVMAAAAJ
17/1989;Rens Bod;University of Amsterdam;nl;https://www.uva.nl/profiel/b/o/l.w.m.bod/l.w.m.bod.html;LRKlkaAAAAAJ
118/7229;Sebastian Schelter;University of Amsterdam;nl;https://ssc.io;zCpQUukAAAAJ
g/PTGroth;Paul Groth;University of Amsterdam;nl;http://pgroth.com;0tHSHCIAAAAJ
s/CeesSnoek;Cees G. M. Snoek;University of Amsterdam;nl;http://www.ceessnoek.info;0uKdbscAAAAJ
137/3263;Jan-Willem van de Meent;University of Amsterdam;nl;https://www.ccs.neu.edu/home/jwvdm;CX9Lu38AAAAJ
76/5243;Nikolaos M. Missirlis;University of Athens;gr;http://cgi.di.uoa.gr/~nmis;QmmiV3sAAAAJ
29/6313;Georgios Kouroupetroglou;University of Athens;gr;http://speech.di.uoa.gr/koupe/koupe.html;Kp5FaxoAAAAJ
d/AlexDelis;Alex Delis;University of Athens;gr;http://cgi.di.uoa.gr/~ad;NOSCHOLARPAGE
z/VassilisZissimopoulos;Vassilis Zissimopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~vassilis;NOSCHOLARPAGE
23/6192;Maria Roussou;University of Athens;gr;http://www.makebelieve.gr/mr;IaPXgqsAAAAJ
46/671;Nancy Alonistioti;University of Athens;gr;http://cgi.di.uoa.gr/~nancy;jIQo9VwAAAAJ
k/IsamboKarali;Isambo Karali;University of Athens;gr;http://cgi.di.uoa.gr/~izambo/ENG.html;SYqu73cAAAAJ
r/PanosRondogiannis;Panagiotis Rondogiannis;University of Athens;gr;http://cgi.di.uoa.gr/~prondo;a6x5amYAAAAJ
r/MRoussopoulos;Mema Roussopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~mema;qLsQy6wAAAAJ
a/AngelaArapoyanni;Aggeliki Arapoyanni;University of Athens;gr;http://www.di.uoa.gr/eng/staff/1012;NOSCHOLARPAGE
03/4886;Alexandros Eleftheriadis;University of Athens;gr;http://itmb.di.uoa.gr/education/didaskontesEng/edu_didakt7.html;NOSCHOLARPAGE
91/371;Aphrodite Tsalgatidou;University of Athens;gr;http://cgi.di.uoa.gr/~afrodite;niAnft4AAAAJ
39/3808;Stathes Hadjiefthymiades;University of Athens;gr;http://cgi.di.uoa.gr/~shadj;NOSCHOLARPAGE
16/6466;Antonis M. Paschalis;University of Athens;gr;http://www.di.uoa.gr/eng/staff/999;q8LRbY4AAAAJ
90/6179;Elias S. Manolakos;University of Athens;gr;http://gain.di.uoa.gr/index.php/the-group-members/faculty-members/manolakos;NOSCHOLARPAGE
78/3412;Dimitris Varoutas;University of Athens;gr;http://cgi.di.uoa.gr/~arkas;mc8en0AAAAAJ
96/1515;P. Takis Mathiopoulos;University of Athens;gr;http://gain.di.uoa.gr/index.php/the-group-members/faculty-members/p-takis-mathiopoulos;NOSCHOLARPAGE
06/3006;Sergios Theodoridis;University of Athens;gr;http://cgi.di.uoa.gr/~stheodor;NOSCHOLARPAGE
38/7884;Dimitris Syvridis;University of Athens;gr;http://www.photonics.di.uoa.gr/index.php/prof-dimitris-syvridis;NOSCHOLARPAGE
85/4090;Stavros G. Kolliopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~sgk;1jZJgWQAAAAJ
e/IZEmiris;Ioannis Emiris;University of Athens;gr;http://cgi.di.uoa.gr/~emiris/index-eng.html;ZK6y-cIAAAAJ
42/6357;Panagiotis Stamatopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~takis/Welcome.html;SZ4kZr0AAAAJ
54/6350;Michael Hatzopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~mike;NOSCHOLARPAGE
98/2652;Nicholas Kalouptsidis;University of Athens;gr;http://www.di.uoa.gr/eng/staff/1004;NOSCHOLARPAGE
i/YEIoannidis;Yannis E. Ioannidis;University of Athens;gr;http://www.madgik.di.uoa.gr/people/yannis;MIfpzUQAAAAJ
84/5700;Athanassia Alonistioti;University of Athens;gr;http://scan.di.uoa.gr/dr-spyridon-panagiotakis;jIQo9VwAAAAJ
30/608;Theoharis Theoharis;University of Athens;gr;http://www.di.uoa.gr/eng/staff/1000;DajYvPUAAAAJ
c/YannisCotronis;John Yiannis Cotronis;University of Athens;gr;http://www.di.uoa.gr/eng/staff/1022;9IbOFmMAAAAJ
g/DimitriosGunopulos;Dimitrios Gunopulos;University of Athens;gr;http://kddlab.di.uoa.gr/dg.html;PHJokEQAAAAJ
41/1254;Filippos Tzaferis;University of Athens;gr;http://www.di.uoa.gr/eng/staff/1028;NOSCHOLARPAGE
41/9693;Vasileios Karakostas;University of Athens;gr;https://www.di.uoa.gr/~vkarakos;JhAJanIAAAAJ
79/1691;Dimitris Gizopoulos;University of Athens;gr;http://cgi.di.uoa.gr/~dgizop;8V03GF4AAAAJ
49/5843;Lazaros F. Merakos;University of Athens;gr;http://cnl.di.uoa.gr/merakos;H5xlwE4AAAAJ
40/4517;Manolis Koubarakis;University of Athens;gr;http://cgi.di.uoa.gr/~koubarak;FKy2868AAAAJ
s/YSmaragdakis;Yannis Smaragdakis;University of Athens;gr;https://yanniss.github.io;XCJuXcgAAAAJ
s/IoannisStavrakakis;Ioannis Stavrakakis;University of Athens;gr;http://cgi.di.uoa.gr/~istavrak;NOSCHOLARPAGE
73/6879;Simone Linz;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/slin498;9lCabZsAAAAJ
w/GeraldWeber;Gerald Weber;University of Auckland;nz;https://www.cs.auckland.ac.nz/~gerald;mBgJMaUAAAAJ
w/BurkhardWunsche;Burkhard C. Wünsche;University of Auckland;nz;https://www.cs.auckland.ac.nz/~burkhard;pgBZIHYAAAAJ
w/IanDWatson;Ian D. Watson;University of Auckland;nz;https://www.cs.auckland.ac.nz/~ian;ojJQencAAAAJ
59/1434;Bakh Khoussainov;University of Auckland;nz;https://www.cs.auckland.ac.nz/~bmk;qQv6KckAAAAJ
d/GDobbie;Gill Dobbie;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/g-dobbie;v19BUHIAAAAJ
43/1584;Michael W. Barley;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/m-barley;QwAxKoEAAAAJ
43/4123;Giovanni Russello;University of Auckland;nz;https://www.cs.auckland.ac.nz/~russello;sXvrlqgAAAAJ
00/256;James R. Warren;University of Auckland;nz;https://www.cs.auckland.ac.nz/~jim;67P38dMAAAAJ
23/1879;Yun Sing Koh;University of Auckland;nz;https://www.cs.auckland.ac.nz/~yunsing;0L38IrAAAAAJ
46/4291;Jiamou Liu;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/jiamou-liu;zrGdI2oAAAAJ
02/5360;Robert Sheehan;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/r-sheehan;h44VIt4AAAAJ
02/991;Aniket Mahanti;University of Auckland;nz;https://www.cs.auckland.ac.nz/~amahanti;n-Ch9JQAAAAJ
26/2720;Georgy L. Gimel'farb;University of Auckland;nz;http://www.tcs.auckland.ac.nz/~georgy;EsFtvHUAAAAJ
26/6024;Andrew Luxton-Reilly;University of Auckland;nz;https://www.cs.auckland.ac.nz/~andrew-l;3nuHa7IAAAAJ
82/10434;Muhammad Rizwan Asghar;University of Auckland;nz;https://www.cs.auckland.ac.nz/~asghar;Oe5b51kAAAAJ
58/2340;Nevil Brownlee;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/n-brownlee;t7vOIzMAAAAJ
120/1963;Damir Azhar;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/damir-azhar;NOSCHOLARPAGE
66/1681;Robert Amor;University of Auckland;nz;https://www.cs.auckland.ac.nz/~trebor;WqqlB5oAAAAJ
l/SebastianLink;Sebastian Link;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/s-link;_goLCI4AAAAJ
67/1763;Michael J. Dinneen;University of Auckland;nz;https://www.cs.auckland.ac.nz/~mjd;NspX1ZIAAAAJ
69/1154;Sathiamoorthy Manoharan;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/s-manoharan;NOSCHOLARPAGE
18/2915;Patricia J. Riddle;University of Auckland;nz;https://www.cs.auckland.ac.nz/~pat;rih68CwAAAAJ
53/6553;Patrice Delmas;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/p-delmas;BIPP6L4AAAAJ
167/0208;Valerio Terragni;University of Auckland;nz;https://valerio-terragni.github.io;ifF-jLQAAAAJ
p/BerylPlimmer;Beryl Plimmer;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/b-plimmer;16CrO58AAAAJ
22/5102;Radu Nicolescu;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/r-nicolescu;NOSCHOLARPAGE
22/5418;Robert W. Doran;University of Auckland;nz;https://www.cs.auckland.ac.nz/~bob;NwTYDFwAAAAJ
36/10778-1;Yu-Cheng Tu 0001;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/ytu001;163V6g0AAAAJ
36/5306;Ian Warren;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/i-warren;X12wTvkAAAAJ
34/1967;S. Manoharan;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/s-manoharan;55FwvisAAAAJ
65/5106;Paul Denny;University of Auckland;nz;https://www.cs.auckland.ac.nz/~paul;bIyrsAcAAAAJ
25/9763;Matthew D. Egbert;University of Auckland;nz;https://unidirectory.auckland.ac.nz/people/profile/m-egbert;ab0bc-sAAAAJ
80/2877;Xinfeng Ye;University of Auckland;nz;https://unidirectory.auckland.ac.nz/profile/x-ye;NOSCHOLARPAGE
14/2527;Adriana Ferraro;University of Auckland;nz;https://www.cs.auckland.ac.nz/people/a-ferraro;f5QpDogAAAAJ
47/3886;Ulrich Günther;University of Auckland;nz;http://www.tcs.auckland.ac.nz/~ulrich;NOSCHOLARPAGE
72/1421;André Nies;University of Auckland;nz;https://www.cs.auckland.ac.nz/~nies;NOSCHOLARPAGE
50/10438;Kelly Blincoe;University of Auckland;nz;https://kblincoe.github.io;lqL9DsoAAAAJ
30/11017;Alexei Drummond;University of Auckland;nz;https://www.compevol.auckland.ac.nz/dr-alexei-drummond;qh4gZBMAAAAJ
